style_id,gender,brand,style_name,color,description,material_&_care,article_type,fabric,fit,neck,pattern,type,length,country_of_origin,waist_rise,wash_care,sleeve_length,image,price,quantity
13623636,Men,Roadster,Roadster Men Navy Blue Brand Logo Printed Pure Cotton T-shirt,Navy Blue,"<ul> <li> Navy blue Tshirt for men </li> <li> Brand logo printed </li> <li> Regular length </li> <li> Round neck </li> <li> Short,  regular sleeves </li> <li> Knitted cotton fabric </li> </ul>",100% Cotton<br>Machine wash,Tshirts,Cotton,Regular Fit,Round Neck,Printed,,Regular,India,,Machine Wash,Short Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/13623636/2021/8/2/0d1aa50c-3f03-4a5a-999c-e6ee24bd0f8c1627888781476TshirtsRoadsterMenTshirtsRoadsterMenTshirtsRoadsterMenTshirt1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13623636/2021/8/2/7fc88485-b0d4-46b7-9a16-48cffe166b0f1627888781492TshirtsRoadsterMenTshirtsRoadsterMenTshirtsRoadsterMenTshirt2.jpg,http://assets.myntassets.com/assets/images/13623636/2021/8/2/0d1aa50c-3f03-4a5a-999c-e6ee24bd0f8c1627888781476TshirtsRoadsterMenTshirtsRoadsterMenTshirtsRoadsterMenTshirt1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13623636/2021/8/2/7fc88485-b0d4-46b7-9a16-48cffe166b0f1627888781492TshirtsRoadsterMenTshirtsRoadsterMenTshirtsRoadsterMenTshirt2.jpg,http://assets.myntassets.com/assets/images/13623636/2021/8/2/0d1aa50c-3f03-4a5a-999c-e6ee24bd0f8c1627888781476TshirtsRoadsterMenTshirtsRoadsterMenTshirtsRoadsterMenTshirt1.jpg,http://assets.myntassets.com/assets/images/13623636/2021/8/2/7fc88485-b0d4-46b7-9a16-48cffe166b0f1627888781492TshirtsRoadsterMenTshirtsRoadsterMenTshirtsRoadsterMenTshirt2.jpg,http://assets.myntassets.com/assets/images/13623636/2021/8/2/7b27824b-8e68-4b8b-ac5b-3e098efbc4db1627888781532TshirtsRoadsterMenTshirtsRoadsterMenTshirtsRoadsterMenTshirt3.jpg,http://assets.myntassets.com/assets/images/13623636/2021/8/2/ea6878c3-2c2b-462a-ac6b-0c88183fc7631627888781547TshirtsRoadsterMenTshirtsRoadsterMenTshirtsRoadsterMenTshirt5.jpg,http://assets.myntassets.com/assets/images/13623636/2021/8/2/3deae6bf-1ca9-49e8-bebe-6603db36690d1627888781540TshirtsRoadsterMenTshirtsRoadsterMenTshirtsRoadsterMenTshirt4.jpg",447.47200000000004,12
11957362,Men,Roadster,Roadster Men Navy Blue  Mustard Yellow Brand Logo Print Hooded Sweatshirt,Navy Blue,"Navy blue and mustard yellow brand logo print sweatshirt, has a hood, two pockets, long sleeves, ribbed hem and fleece lining",Material: 60% cotton and 40% polyester<br>Machine Wash,Sweatshirts,Cotton,,Hood,Printed,Pullover,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/11957362/2020/12/24/8fc7a1cc-0661-4e8b-9964-7b96208225231608794805344-Roadster-Men-Sweatshirts-9881608794803544-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/11957362/2020/12/24/ea8ef534-fd4c-43df-90ee-e7d39ef5b3461608794805292-Roadster-Men-Sweatshirts-9881608794803544-2.jpg,http://assets.myntassets.com/assets/images/11957362/2020/12/24/8fc7a1cc-0661-4e8b-9964-7b96208225231608794805344-Roadster-Men-Sweatshirts-9881608794803544-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/11957362/2020/12/24/ea8ef534-fd4c-43df-90ee-e7d39ef5b3461608794805292-Roadster-Men-Sweatshirts-9881608794803544-2.jpg,http://assets.myntassets.com/assets/images/11957362/2020/12/24/8fc7a1cc-0661-4e8b-9964-7b96208225231608794805344-Roadster-Men-Sweatshirts-9881608794803544-1.jpg,http://assets.myntassets.com/assets/images/11957362/2020/12/24/ea8ef534-fd4c-43df-90ee-e7d39ef5b3461608794805292-Roadster-Men-Sweatshirts-9881608794803544-2.jpg,http://assets.myntassets.com/assets/images/11957362/2020/12/24/39c9f0a7-3054-492f-a0f7-a6f632a231671608794805244-Roadster-Men-Sweatshirts-9881608794803544-3.jpg,http://assets.myntassets.com/assets/images/11957362/2020/12/24/9474b0dd-d7d1-4686-b14e-c888959479fa1608794805140-Roadster-Men-Sweatshirts-9881608794803544-5.jpg,http://assets.myntassets.com/assets/images/11957362/2020/12/24/0ac0b818-6e7a-4355-b16e-42078853b7da1608794805196-Roadster-Men-Sweatshirts-9881608794803544-4.jpg",906.0160000000001,9
2275374,Men,Roadster,Roadster Men Charcoal Solid Round Neck T-shirt,Charcoal,"Charcoal solid T-shirt, has a round neck, long sleeves",Cotton and polyester <br> Machine-wash,Tshirts,Cotton,Regular Fit,Round Neck,Solid,,Regular,India,,Machine Wash,Long Sleeves,"http://myntra.myntassets.com/assets/images/2275374/2018/1/24/11516793420891-Roadster-Men-Charcoal-Solid-Round-Neck-T-shirt-8901516793420757-1.jpg,http://myntra.myntassets.com/assets/images/2275374/2018/1/24/11516793420866-Roadster-Men-Charcoal-Solid-Round-Neck-T-shirt-8901516793420757-2.jpg,http://assets.myntassets.com/assets/images/2275374/2018/1/24/11516793420891-Roadster-Men-Charcoal-Solid-Round-Neck-T-shirt-8901516793420757-1.jpg,http://myntra.myntassets.com/assets/images/2275374/2018/1/24/11516793420866-Roadster-Men-Charcoal-Solid-Round-Neck-T-shirt-8901516793420757-2.jpg,http://assets.myntassets.com/assets/images/2275374/2018/1/24/11516793420891-Roadster-Men-Charcoal-Solid-Round-Neck-T-shirt-8901516793420757-1.jpg,http://assets.myntassets.com/assets/images/2275374/2018/1/24/11516793420866-Roadster-Men-Charcoal-Solid-Round-Neck-T-shirt-8901516793420757-2.jpg,http://assets.myntassets.com/assets/images/2275374/2018/1/24/11516793420843-Roadster-Men-Charcoal-Solid-Round-Neck-T-shirt-8901516793420757-3.jpg,http://assets.myntassets.com/assets/images/2275374/2018/1/24/11516793420778-Roadster-Men-Charcoal-Solid-Round-Neck-T-shirt-8901516793420757-5.jpg,http://assets.myntassets.com/assets/images/2275374/2018/1/24/11516793420801-Roadster-Men-Charcoal-Solid-Round-Neck-T-shirt-8901516793420757-4.jpg",464.112,12
14306050,Men,Roadster,Roadster Men Off White Solid Bomber Jacket,Off White,"Off white solid Bomber jacket, has a stand collar, 3 pockets ,has a zip closure, long sleeves, straight hemline, polyester lining",Outer shell: Polyester <br> Lining fabric: Polyester <br> Machine wash,Jackets,Polyester,,,Solid,Bomber,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/14306050/2021/8/2/869bdf68-afda-44e9-a312-89433c25b1e51627899743410-Roadster-Men-Off-White-Padded-Jacket-5901627899742606-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14306050/2021/8/2/ef5ecfd7-a466-4bcb-9bb3-36774b85af9c1627899743389-Roadster-Men-Off-White-Padded-Jacket-5901627899742606-2.jpg,http://assets.myntassets.com/assets/images/14306050/2021/8/2/869bdf68-afda-44e9-a312-89433c25b1e51627899743410-Roadster-Men-Off-White-Padded-Jacket-5901627899742606-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14306050/2021/8/2/ef5ecfd7-a466-4bcb-9bb3-36774b85af9c1627899743389-Roadster-Men-Off-White-Padded-Jacket-5901627899742606-2.jpg,http://assets.myntassets.com/assets/images/14306050/2021/8/2/869bdf68-afda-44e9-a312-89433c25b1e51627899743410-Roadster-Men-Off-White-Padded-Jacket-5901627899742606-1.jpg,http://assets.myntassets.com/assets/images/14306050/2021/8/2/ef5ecfd7-a466-4bcb-9bb3-36774b85af9c1627899743389-Roadster-Men-Off-White-Padded-Jacket-5901627899742606-2.jpg,http://assets.myntassets.com/assets/images/14306050/2021/8/2/86d1f553-4d97-4009-ae68-e0a468c162671627899743369-Roadster-Men-Off-White-Padded-Jacket-5901627899742606-3.jpg,http://assets.myntassets.com/assets/images/14306050/2021/8/2/bcd03dd8-274f-46d4-a5dd-24b3f0eec46f1627899743326-Roadster-Men-Off-White-Padded-Jacket-5901627899742606-5.jpg,http://assets.myntassets.com/assets/images/14306050/2021/8/2/9c47d008-1d43-46e2-a871-adb4d7ccebab1627899743347-Roadster-Men-Off-White-Padded-Jacket-5901627899742606-4.jpg,http://assets.myntassets.com/assets/images/14306050/2021/8/2/f316bbb4-ea1d-4262-8088-f8d97afd5f961627899743304-Roadster-Men-Off-White-Padded-Jacket-5901627899742606-6.jpg,http://assets.myntassets.com/assets/images/14306050/2021/8/2/061dd504-8054-4210-bb8e-7deb474f115d1627899743282-Roadster-Men-Off-White-Padded-Jacket-5901627899742606-7.jpg",1772.2880000000002,10
10740956,Men,Roadster,Roadster Men Navy Blue Printed Casual Shirt,Navy Blue,"Navy blue printed casual shirt, has a spread collar, long sleeves, button placket, and curved hem",Material: 100% cotton<br>Machine Wash,Shirts,Cotton,Regular Fit,,Printed,,Regular,India,,Machine Wash,Long Sleeves,"http://myntra.myntassets.com/assets/images/10740956/2019/11/22/68228e6d-4ecf-423f-b619-43222d7ef1d11574426124949-Roadster-Men-Shirts-9021574426119393-1.jpg,http://myntra.myntassets.com/assets/images/10740956/2019/11/22/f9026bc8-7892-4247-86aa-39c2c385237c1574426124880-Roadster-Men-Shirts-9021574426119393-2.jpg,http://assets.myntassets.com/assets/images/10740956/2019/11/22/68228e6d-4ecf-423f-b619-43222d7ef1d11574426124949-Roadster-Men-Shirts-9021574426119393-1.jpg,http://myntra.myntassets.com/assets/images/10740956/2019/11/22/f9026bc8-7892-4247-86aa-39c2c385237c1574426124880-Roadster-Men-Shirts-9021574426119393-2.jpg,http://assets.myntassets.com/assets/images/10740956/2019/11/22/68228e6d-4ecf-423f-b619-43222d7ef1d11574426124949-Roadster-Men-Shirts-9021574426119393-1.jpg,http://assets.myntassets.com/assets/images/10740956/2019/11/22/f9026bc8-7892-4247-86aa-39c2c385237c1574426124880-Roadster-Men-Shirts-9021574426119393-2.jpg,http://assets.myntassets.com/assets/images/10740956/2019/11/22/ba6e41c5-544e-4cb6-b8a4-eff6f529e6341574426124809-Roadster-Men-Shirts-9021574426119393-3.jpg,http://assets.myntassets.com/assets/images/10740956/2019/11/22/47d3700d-afb3-481e-89c3-a00bf744fae91574426124694-Roadster-Men-Shirts-9021574426119393-5.jpg,http://assets.myntassets.com/assets/images/10740956/2019/11/22/2c649589-056c-4347-bcc7-3d9ca76499581574426124741-Roadster-Men-Shirts-9021574426119393-4.jpg,http://assets.myntassets.com/assets/images/10740956/2019/11/22/facb7ba9-8d64-437d-b73c-7f81f53b356e1574426124623-Roadster-Men-Shirts-9021574426119393-6.jpg",883.7600000000001,10
10111321,Men,Roadster,Roadster Men Olive Green Solid Hooded Sweatshirt,Olive,"Olive green solid sweatshirt, has a hood, long sleeves, one kangaroo pocket, fleece lined",Cotton<br>Machine-wash,Sweatshirts,Cotton,,Hood,Solid,Pullover,Regular,India,,Machine Wash,Long Sleeves,"http://myntra.myntassets.com/assets/images/10111321/2019/11/4/aa34ce7a-054a-465e-b448-1ab872b170d21572866033107-Roadster-Men-Sweaters-7401572866031355-1.jpg,http://myntra.myntassets.com/assets/images/10111321/2019/11/4/a8e9c9cb-e3fb-47b6-93f3-5dfd3b725a411572866033063-Roadster-Men-Sweaters-7401572866031355-2.jpg,http://assets.myntassets.com/assets/images/10111321/2019/11/4/aa34ce7a-054a-465e-b448-1ab872b170d21572866033107-Roadster-Men-Sweaters-7401572866031355-1.jpg,http://myntra.myntassets.com/assets/images/10111321/2019/11/4/a8e9c9cb-e3fb-47b6-93f3-5dfd3b725a411572866033063-Roadster-Men-Sweaters-7401572866031355-2.jpg,http://assets.myntassets.com/assets/images/10111321/2019/11/4/aa34ce7a-054a-465e-b448-1ab872b170d21572866033107-Roadster-Men-Sweaters-7401572866031355-1.jpg,http://assets.myntassets.com/assets/images/10111321/2019/11/4/a8e9c9cb-e3fb-47b6-93f3-5dfd3b725a411572866033063-Roadster-Men-Sweaters-7401572866031355-2.jpg,http://assets.myntassets.com/assets/images/10111321/2019/11/4/d00d6860-cfd4-4619-bbe5-b2c4d4f90e301572866033016-Roadster-Men-Sweaters-7401572866031355-3.jpg,http://assets.myntassets.com/assets/images/10111321/2019/11/4/4aacb88d-e21b-401c-80cb-db954cf8303d1572866032924-Roadster-Men-Sweaters-7401572866031355-5.jpg,http://assets.myntassets.com/assets/images/10111321/2019/11/4/14a4460d-f34c-4b22-80ce-fcd26f76e64c1572866032971-Roadster-Men-Sweaters-7401572866031355-4.jpg",1117.952,10
4653836,Men,HRX by Hrithik Roshan,HRX by Hrithik Roshan Men Navy Blue Solid Hooded Sweatshirt,Navy Blue,"Navy blue solid sweatshirt, has a hood, long sleeves, straight hem","70% cotton, 30% polyester<br />Machine-wash",Sweatshirts,Cotton,,Hood,Solid,Pullover,Regular,India,,Machine Wash,Long Sleeves,"http://myntra.myntassets.com/assets/images/4653836/2018/10/9/fdec0009-a028-403c-9ad0-7cac896a6b761539085040423-HRX-by-Hrithik-Roshan-Men-Navy-Blue-Solid-Hooded-Sweatshirt--1.jpg,http://myntra.myntassets.com/assets/images/4653836/2018/10/9/f6556d40-9932-464c-9783-a5a9299985b71539085040408-HRX-by-Hrithik-Roshan-Men-Navy-Blue-Solid-Hooded-Sweatshirt--2.jpg,http://assets.myntassets.com/assets/images/4653836/2018/10/9/fdec0009-a028-403c-9ad0-7cac896a6b761539085040423-HRX-by-Hrithik-Roshan-Men-Navy-Blue-Solid-Hooded-Sweatshirt--1.jpg,http://myntra.myntassets.com/assets/images/4653836/2018/10/9/f6556d40-9932-464c-9783-a5a9299985b71539085040408-HRX-by-Hrithik-Roshan-Men-Navy-Blue-Solid-Hooded-Sweatshirt--2.jpg,http://assets.myntassets.com/assets/images/4653836/2018/10/9/fdec0009-a028-403c-9ad0-7cac896a6b761539085040423-HRX-by-Hrithik-Roshan-Men-Navy-Blue-Solid-Hooded-Sweatshirt--1.jpg,http://assets.myntassets.com/assets/images/4653836/2018/10/9/f6556d40-9932-464c-9783-a5a9299985b71539085040408-HRX-by-Hrithik-Roshan-Men-Navy-Blue-Solid-Hooded-Sweatshirt--2.jpg,http://assets.myntassets.com/assets/images/4653836/2018/10/9/575d36a8-028c-4a0c-b646-5d4d3b1e64401539085040393-HRX-by-Hrithik-Roshan-Men-Navy-Blue-Solid-Hooded-Sweatshirt--3.jpg,http://assets.myntassets.com/assets/images/4653836/2018/10/9/33a67d54-8fe1-4244-aaf0-a266eea8c8011539085040365-HRX-by-Hrithik-Roshan-Men-Navy-Blue-Solid-Hooded-Sweatshirt--5.jpg,http://assets.myntassets.com/assets/images/4653836/2018/10/9/a67d7eed-09f5-4549-acb1-ecf3e98189381539085040379-HRX-by-Hrithik-Roshan-Men-Navy-Blue-Solid-Hooded-Sweatshirt--4.jpg",1142.8,7
12749574,Men,Mast & Harbour,Mast  Harbour Men Navy Blue Striped Pullover,Navy Blue,"Navy Blue striped pullover, has a round neck, long sleeves, and ribbed hem",Material: Acrylic<br>  Machine Wash,Sweaters,Acrylic,,Round Neck,Striped,Pullover,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/12749574/2020/11/24/3cde184c-153f-42c0-bad4-aa050ecefc0d1606192817152-Mast--Harbour-Men-Sweaters-5061606192815346-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/12749574/2020/11/24/42205b47-5d85-42eb-b1f1-34b9daed9ec81606192817095-Mast--Harbour-Men-Sweaters-5061606192815346-2.jpg,http://assets.myntassets.com/assets/images/12749574/2020/11/24/3cde184c-153f-42c0-bad4-aa050ecefc0d1606192817152-Mast--Harbour-Men-Sweaters-5061606192815346-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/12749574/2020/11/24/42205b47-5d85-42eb-b1f1-34b9daed9ec81606192817095-Mast--Harbour-Men-Sweaters-5061606192815346-2.jpg,http://assets.myntassets.com/assets/images/12749574/2020/11/24/3cde184c-153f-42c0-bad4-aa050ecefc0d1606192817152-Mast--Harbour-Men-Sweaters-5061606192815346-1.jpg,http://assets.myntassets.com/assets/images/12749574/2020/11/24/42205b47-5d85-42eb-b1f1-34b9daed9ec81606192817095-Mast--Harbour-Men-Sweaters-5061606192815346-2.jpg,http://assets.myntassets.com/assets/images/12749574/2020/11/24/be5588f6-aa01-4441-8eca-d571645898dc1606192817045-Mast--Harbour-Men-Sweaters-5061606192815346-3.jpg,http://assets.myntassets.com/assets/images/12749574/2020/11/24/af56b71c-14e3-4760-a4cb-e7d009b05cc61606192816922-Mast--Harbour-Men-Sweaters-5061606192815346-5.jpg,http://assets.myntassets.com/assets/images/12749574/2020/11/24/abad8e51-6cdc-45ba-af57-69c2079e1e791606192816985-Mast--Harbour-Men-Sweaters-5061606192815346-4.jpg",942.9120000000001,9
11896076,Men,Roadster,Roadster Men White Regular Fit Solid Casual Shirt,White,"White solid casual shirt, has a mandarin collar, long sleeves, button placket, curved hem, and 1 patch pocket",Material: 100% Cotton<br>Machine Wash,Shirts,Cotton,Regular Fit,,Solid,,Regular,India,,Machine Wash,Long Sleeves,"http://assets.myntassets.com/assets/images/11896076/2020/6/13/eaffdd2f-827f-4927-8164-a2f202a666b91592039419334-Roadster-Men-Shirts-2031592039417240-1.jpg,http://assets.myntassets.com/assets/images/11896076/2020/6/13/eaffdd2f-827f-4927-8164-a2f202a666b91592039419334-Roadster-Men-Shirts-2031592039417240-1.jpg,http://assets.myntassets.com/assets/images/11896076/2020/6/13/fe0273f1-72e3-407c-91be-bdc9782a15de1592039419291-Roadster-Men-Shirts-2031592039417240-2.jpg,http://assets.myntassets.com/assets/images/11896076/2020/6/13/95346cc6-9388-478b-a1af-dbb8b9d0a24d1592039419249-Roadster-Men-Shirts-2031592039417240-3.jpg,http://assets.myntassets.com/assets/images/11896076/2020/6/13/4b491b2b-facc-4141-95c2-982c07bee3ba1592039419147-Roadster-Men-Shirts-2031592039417240-5.jpg,http://assets.myntassets.com/assets/images/11896076/2020/6/13/3614e7e1-2c2a-44fa-8c31-afd9f394a13a1592039419188-Roadster-Men-Shirts-2031592039417240-4.jpg,http://assets.myntassets.com/assets/images/11896076/2020/6/13/c4e8e4fb-1302-440f-b696-623473fe60931592039419102-Roadster-Men-Shirts-2031592039417240-6.jpg",778.2560000000001,9
12816442,Men,HERE&NOW,HERENOW Men Black Printed Round Neck T-shirt,Black,"Black printed T-shirt, has a round neck, and short sleeves",Material: 100% polyester<br>Machine Wash,Tshirts,Polyester,Regular Fit,Round Neck,Printed,,Regular,India,,Machine Wash,Short Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/12816442/2020/12/7/f95dbf50-f642-4371-bb00-5eab5fc6d6051607321698862-HERENOW-Men-Tshirts-8831607321697450-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/12816442/2020/12/7/dcfb9eae-aef1-49cd-94f6-e177bed1787b1607321698799-HERENOW-Men-Tshirts-8831607321697450-2.jpg,http://assets.myntassets.com/assets/images/12816442/2020/12/7/f95dbf50-f642-4371-bb00-5eab5fc6d6051607321698862-HERENOW-Men-Tshirts-8831607321697450-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/12816442/2020/12/7/dcfb9eae-aef1-49cd-94f6-e177bed1787b1607321698799-HERENOW-Men-Tshirts-8831607321697450-2.jpg,http://assets.myntassets.com/assets/images/12816442/2020/12/7/f95dbf50-f642-4371-bb00-5eab5fc6d6051607321698862-HERENOW-Men-Tshirts-8831607321697450-1.jpg,http://assets.myntassets.com/assets/images/12816442/2020/12/7/dcfb9eae-aef1-49cd-94f6-e177bed1787b1607321698799-HERENOW-Men-Tshirts-8831607321697450-2.jpg,http://assets.myntassets.com/assets/images/12816442/2020/12/7/3c9d1f02-2985-4740-8538-6687a780f6441607321698753-HERENOW-Men-Tshirts-8831607321697450-3.jpg,http://assets.myntassets.com/assets/images/12816442/2020/12/7/83aa1dec-0d1c-4614-924a-28835126ada31607321698666-HERENOW-Men-Tshirts-8831607321697450-5.jpg,http://assets.myntassets.com/assets/images/12816442/2020/12/7/9a528c9c-201f-4800-b008-1287fdcf51ed1607321698710-HERENOW-Men-Tshirts-8831607321697450-4.jpg",359.312,1
11660004,Men,Roadster,Roadster Men Burgundy Cotton T-shirt,Burgundy,"<ul> <li> Burgundy Tshirt for men </li> <li> Solid </li> <li> Regular length </li> <li> Round neck </li> <li> Long,  regular sleeves </li> <li> Knitted cotton fabric </li> </ul>",Cotton <br> Machine wash,Tshirts,Cotton,Regular Fit,Round Neck,Solid,,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/11660004/2021/7/15/d9fcd2c3-19bc-4466-ad09-e077151d60eb1626328187787-Roadster-Men-Burgundy-Solid-Round-Neck-T-shirt-2411626328187-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/11660004/2021/7/15/9650d9ce-1420-42ca-ad58-480f712a6bdd1626328187766-Roadster-Men-Burgundy-Solid-Round-Neck-T-shirt-2411626328187-2.jpg,http://assets.myntassets.com/assets/images/11660004/2021/7/15/d9fcd2c3-19bc-4466-ad09-e077151d60eb1626328187787-Roadster-Men-Burgundy-Solid-Round-Neck-T-shirt-2411626328187-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/11660004/2021/7/15/9650d9ce-1420-42ca-ad58-480f712a6bdd1626328187766-Roadster-Men-Burgundy-Solid-Round-Neck-T-shirt-2411626328187-2.jpg,http://assets.myntassets.com/assets/images/11660004/2021/7/15/d9fcd2c3-19bc-4466-ad09-e077151d60eb1626328187787-Roadster-Men-Burgundy-Solid-Round-Neck-T-shirt-2411626328187-1.jpg,http://assets.myntassets.com/assets/images/11660004/2021/7/15/9650d9ce-1420-42ca-ad58-480f712a6bdd1626328187766-Roadster-Men-Burgundy-Solid-Round-Neck-T-shirt-2411626328187-2.jpg,http://assets.myntassets.com/assets/images/11660004/2021/7/15/e9b5cf79-4efb-4e81-970f-3787e5e9ccd91626328187745-Roadster-Men-Burgundy-Solid-Round-Neck-T-shirt-2411626328187-3.jpg,http://assets.myntassets.com/assets/images/11660004/2021/7/15/d327bee4-dda0-477f-8bf1-8245e9d19ac11626328187705-Roadster-Men-Burgundy-Solid-Round-Neck-T-shirt-2411626328187-5.jpg,http://assets.myntassets.com/assets/images/11660004/2021/7/15/76c3a998-a483-4d16-9264-46f4fb02acfd1626328187725-Roadster-Men-Burgundy-Solid-Round-Neck-T-shirt-2411626328187-4.jpg",506.36800000000005,12
13270148,Women,Roadster,Roadster Women Sea Green V-Neck T-shirt,Sea Green,"<ul> <li> Sea green Tshirt for women </li> <li> Solid </li> <li> Regular length </li> <li> V-neck </li> <li> Long,  regular sleeves </li> <li> Knitted cotton fabric </li> </ul>",100% Cotton<br>Machine wash,Tshirts,Cotton,Regular Fit,V-Neck,Solid,,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/13270148/2021/8/14/b891df23-ecb9-4c3e-8df2-398d7129b02d1628938572141-Roadster-Women-Tshirts-6261628938571626-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13270148/2021/8/14/e747de40-26b9-43b6-aa43-a0ff45ed69451628938572131-Roadster-Women-Tshirts-6261628938571626-2.jpg,http://assets.myntassets.com/assets/images/13270148/2021/8/14/b891df23-ecb9-4c3e-8df2-398d7129b02d1628938572141-Roadster-Women-Tshirts-6261628938571626-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13270148/2021/8/14/e747de40-26b9-43b6-aa43-a0ff45ed69451628938572131-Roadster-Women-Tshirts-6261628938571626-2.jpg,http://assets.myntassets.com/assets/images/13270148/2021/8/14/b891df23-ecb9-4c3e-8df2-398d7129b02d1628938572141-Roadster-Women-Tshirts-6261628938571626-1.jpg,http://assets.myntassets.com/assets/images/13270148/2021/8/14/e747de40-26b9-43b6-aa43-a0ff45ed69451628938572131-Roadster-Women-Tshirts-6261628938571626-2.jpg,http://assets.myntassets.com/assets/images/13270148/2021/8/14/0c9596ca-f753-4223-b478-7f4b340a690d1628938572121-Roadster-Women-Tshirts-6261628938571626-3.jpg,http://assets.myntassets.com/assets/images/13270148/2021/8/14/e19a198c-8471-41fc-b947-8b6caa3e3eaa1628938572099-Roadster-Women-Tshirts-6261628938571626-5.jpg,http://assets.myntassets.com/assets/images/13270148/2021/8/14/21a04e84-ba50-4ae3-bfd7-5d6a043553ae1628938572111-Roadster-Women-Tshirts-6261628938571626-4.jpg",361.29600000000005,10
13662800,Men,Roadster,Roadster Men Olive Green Printed Casual Shirt,Olive,"Olive geometric printed opaque Casual shirt ,has a spread collar,  button placket,  pocket, long roll-up sleeves,  curved hem","100% Cotton ,<br>Machine wash",Shirts,Cotton,Regular Fit,,Printed,,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/13662800/2021/6/26/a52d8940-35ad-44d8-87a8-019381bab9781624687709254-Roadster-Men-Shirts-1521624687708645-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13662800/2021/6/26/db0af5eb-9caf-4a07-a874-c531cc644fbe1624687709245-Roadster-Men-Shirts-1521624687708645-2.jpg,http://assets.myntassets.com/assets/images/13662800/2021/6/26/a52d8940-35ad-44d8-87a8-019381bab9781624687709254-Roadster-Men-Shirts-1521624687708645-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13662800/2021/6/26/db0af5eb-9caf-4a07-a874-c531cc644fbe1624687709245-Roadster-Men-Shirts-1521624687708645-2.jpg,http://assets.myntassets.com/assets/images/13662800/2021/6/26/a52d8940-35ad-44d8-87a8-019381bab9781624687709254-Roadster-Men-Shirts-1521624687708645-1.jpg,http://assets.myntassets.com/assets/images/13662800/2021/6/26/db0af5eb-9caf-4a07-a874-c531cc644fbe1624687709245-Roadster-Men-Shirts-1521624687708645-2.jpg,http://assets.myntassets.com/assets/images/13662800/2021/6/26/e8e885fa-4d17-40a3-a130-c1a890cc299e1624687709236-Roadster-Men-Shirts-1521624687708645-3.jpg,http://assets.myntassets.com/assets/images/13662800/2021/6/26/01926e0c-81fd-40e4-83d2-760ac554dfd51624687709219-Roadster-Men-Shirts-1521624687708645-5.jpg,http://assets.myntassets.com/assets/images/13662800/2021/6/26/33ed766e-b04e-43f9-b943-fa078ebd8d531624687709226-Roadster-Men-Shirts-1521624687708645-4.jpg,http://assets.myntassets.com/assets/images/13662800/2021/6/26/5338b148-a57d-46b0-89eb-1e9e914149781624687709210-Roadster-Men-Shirts-1521624687708645-6.jpg",856.8000000000001,10
